comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
103.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Payday Employee Self Service Activity (4).eml,eml,Payday Employee Self Service Activity ,UNRELATED,,0,0,0,0,20.0,0.04507042253521127,0.5472091720896909
103.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MIE PCV Certificate - Final _ MIE Reference Number 16716616 (ST Mazibuko).eml,eml,MIE PCV Certificate - Final : MIE Reference Number 16716616 (ST Mazibuko),UNRELATED,,0,0,0,0,27.0,0.09169054441260745,0.5704629437993342
103.21,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ ADDENDUM.eml,eml,FW: ADDENDUM,UNRELATED,,0,0,0,0,29.0,0.060790273556231005,0.6213312500842376
103.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LOST KEYS (1).eml,eml,LOST KEYS,UNRELATED,,0,0,0,0,19.0,0.05309734513274336,0.528768039200025
103.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LOST KEYS.eml,eml,LOST KEYS,UNRELATED,,0,0,0,0,19.0,0.05309734513274336,0.528768039200025
103.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ FW_ Message from Mayor Reception.eml,eml,Re: FW: Message from Mayor Reception,UNRELATED,,0,0,0,0,23.0,0.0729483282674772,0.548913760304033
103.16,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ JOB EVALUATION 2013.eml,eml,FW: JOB EVALUATION 2013,UNRELATED,,0,0,0,0,29.0,0.07932011331444759,0.6022701509250304
103.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT LETTER (4).eml,eml,APPOINTMENT LETTER,UNRELATED,,0,0,0,0,21.0,0.03773584905660377,0.563792257751221
103.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (1).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,0.6027403302044401
103.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL (2).eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,0.6027403302044401
103.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ UPHONGOLO LOCAL MUNICIPALITY__ REPORT TO COUNCIL.eml,eml,FW: UPHONGOLO LOCAL MUNICIPALITY// REPORT TO COUNCIL,UNRELATED,,0,0,0,0,28.0,0.06876790830945559,0.6027403302044401
103.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Postponement of staff meeting (1).eml,eml,Postponement of staff meeting,UNRELATED,,0,0,0,0,27.0,0.042682926829268296,0.6186788060607119
103.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Postponement of staff meeting.eml,eml,Postponement of staff meeting,UNRELATED,,0,0,0,0,27.0,0.042682926829268296,0.6186788060607119
103.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\COMPUTER SKILLS PROGRAMME.eml,eml,COMPUTER SKILLS PROGRAMME,UNRELATED,,0,0,0,0,28.0,0.07058823529411765,0.6007083589539949
103.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ELECTION FORM (1).eml,eml,ELECTION FORM,UNRELATED,,0,0,0,0,20.0,0.031545741324921134,0.5597309175361149
103.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Employee Email Signature.eml,eml,Employee Email Signature,UNRELATED,,0,0,0,0,23.0,0.06497175141242938,0.5562864579756824
103.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Arcadia St. 1014 UNTIDYNESS.eml,eml,Arcadia St. 1014 UNTIDYNESS,UNRELATED,,0,0,0,0,21.0,0.07161803713527852,0.5295332579173075
103.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ MFMP Referral.eml,eml,RE: MFMP Referral,UNRELATED,,0,0,0,0,26.0,0.07514450867052024,0.5760056611503165
103.09,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ FW_ POPs From inception of deduction for DA (new council)_.eml,eml,Re: FW: POPs From inception of deduction for DA (new council).,UNRELATED,,0,0,0,0,30.0,0.036931818181818184,0.653927281945505
103.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Payday Employee Self Service Activity (5).eml,eml,Payday Employee Self Service Activity ,UNRELATED,,0,0,0,0,21.0,0.045454545454545456,0.555283007730218
103.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ #537 Acting.eml,eml,RE: #537 Acting,UNRELATED,,0,0,0,0,23.0,0.0851063829787234,0.5356373624177247
103.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Your stay at Protea Hotel Fire & Ice! Pretoria Menlyn.eml,eml,Your stay at Protea Hotel Fire & Ice! Pretoria Menlyn,UNRELATED,,0,0,0,0,24.0,0.05202312138728324,0.5786317142993461
103.06,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Payday Employee Self Service Activity (7).eml,eml,Payday Employee Self Service Activity ,UNRELATED,,0,0,0,0,22.0,0.045454545454545456,0.5651343964013996
103.06,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SLA Visit (2).eml,eml,SLA Visit ,UNRELATED,,0,0,0,0,23.0,0.06989247311827956,0.5506708898109491
103.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REMINDER_ ITEM SUBMISSION (1).eml,eml,REMINDER: ITEM SUBMISSION,UNRELATED,,0,0,0,0,29.0,0.04953560371517028,0.6310061913481053
103.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\UPHONGOLO MUNICIPALITY - APRIL 2023.eml,eml,UPHONGOLO MUNICIPALITY - APRIL 2023,UNRELATED,,0,0,0,0,19.0,0.08264462809917356,0.49764168927128005
103.02,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ REQUEST FOR LIST OF EMPLOYEE EMAILS (WORD DOCUMENT).eml,eml,RE: REQUEST FOR LIST OF EMPLOYEE EMAILS (WORD DOCUMENT),UNRELATED,,0,0,0,0,24.0,0.08549222797927461,0.5446942944020335
103.02,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ TEST SMTP.eml,eml,RE: TEST SMTP,UNRELATED,,0,0,0,0,26.0,0.09273182957393483,0.5574290317129581
102.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ REFERENCE CHECK.eml,eml,FW: REFERENCE CHECK,UNRELATED,,0,0,0,0,26.0,0.06395348837209303,0.5859920313112675
102.99,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\draft report.eml,eml,draft report,UNRELATED,,0,0,0,0,27.0,0.054878048780487805,0.6049999460016948
102.98,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Do your banking on our Nedbank digital channels_.eml,eml,Do your banking on our Nedbank digital channels.,UNRELATED,,0,0,0,0,22.0,0.07714285714285714,0.5327046168974703
102.97,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Message from Mayor Reception (4).eml,eml,FW: Message from Mayor Reception,UNRELATED,,0,0,0,0,25.0,0.05,0.5896843237812743
102.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVITATION FOR AN INTERVIEWS.eml,eml,INVITATION FOR AN INTERVIEWS,UNRELATED,,0,0,0,0,27.0,0.04938271604938271,0.6100868076043633
102.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ APPOINTMENT LETTER (3).eml,eml,Re: APPOINTMENT LETTER,UNRELATED,,0,0,0,0,25.0,0.057926829268292686,0.5815091887327688
102.93,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EARLY CLOSING (2).eml,eml,EARLY CLOSING,UNRELATED,,0,0,0,0,27.0,0.05373134328358209,0.6055862588407832
102.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Emailing DOC-20230921-WA0032..pdf.eml,eml,FW: Emailing DOC-20230921-WA0032..pdf,UNRELATED,,0,0,0,0,25.0,0.03669724770642202,0.6024797699012615
102.91,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Payment Notification.eml,eml,FW: Payment Notification,UNRELATED,,0,0,0,0,25.0,0.10427807486631016,0.5347893458084509
102.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Immediate Payment Notification (3).eml,eml,FW: Immediate Payment Notification,UNRELATED,,0,0,0,0,26.0,0.10192837465564739,0.5470407177681195
102.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Customer Welcome Email.eml,eml,Customer Welcome Email,UNRELATED,,0,0,0,0,23.0,0.0380952380952381,0.580757289178683
102.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RFI 43.eml,eml,FW: RFI 43,UNRELATED,,0,0,0,0,25.0,0.05763688760806916,0.5812638418657898
102.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ UPH MUN vs N.MSIMANGO _UNFAIR LABOUR PRACTICE-TAX INVOICE (2).eml,eml,RE: UPH MUN vs N.MSIMANGO :UNFAIR LABOUR PRACTICE-TAX INVOICE,UNRELATED,,0,0,0,0,26.0,0.07222222222222222,0.5765833440373017
102.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ FINANCIAL DISCLOSURE.eml,eml,RE: FINANCIAL DISCLOSURE,UNRELATED,,0,0,0,0,22.0,0.06970509383378017,0.5388277435730143
102.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\BENEFIT STATEMENT.eml,eml,BENEFIT STATEMENT,UNRELATED,,0,0,0,0,23.0,0.04487179487179487,0.5735734477443662
102.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ REFERENCE CHECK FOR MISS SSP XABA (DIRECTOR CORPORATE SERVICES).eml,eml,RE: REFERENCE CHECK FOR MISS SSP XABA (DIRECTOR CORPORATE SERVICES),UNRELATED,,0,0,0,0,28.0,0.07917888563049853,0.5891831572531462
102.82,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Capturing of Leave - Financial Year End.eml,eml,Capturing of Leave - Financial Year End,UNRELATED,,0,0,0,0,24.0,0.08285714285714285,0.54534215952322
102.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CORP. SERV. PORTFOLIO MEETING.eml,eml,CORP. SERV. PORTFOLIO MEETING,UNRELATED,,0,0,0,0,28.0,0.058823529411764705,0.6087140398208145
102.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ User Authorisation_ Network and Indicium System Access Form (1).eml,eml,RE: User Authorisation: Network and Indicium System Access Form,UNRELATED,,0,0,0,0,26.0,0.07853403141361257,0.5690130098240258
102.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SPECIAL EXCO MEETING - 17 MARCH 2023.eml,eml,SPECIAL EXCO MEETING - 17 MARCH 2023,UNRELATED,,0,0,0,0,21.0,0.059006211180124224,0.5385197812694884
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\August Month Ahead_ Making gender equality in local government more than a box-ticking exercise.eml,eml,August Month Ahead: Making gender equality in local government more than a box-ticking exercise,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\August Month Ahead_ Municipalities making cities safer for women and girls.eml,eml,August Month Ahead: Municipalities making cities safer for women and girls,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Call for Awards Nominations - SALGA 7th National Communicators' Forum.eml,eml,Call for Awards Nominations - SALGA 7th National Communicators' Forum,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Coming up in the next Episode of SALGA TV - Revenue Collection.eml,eml,Coming up in the next Episode of SALGA TV - Revenue Collection,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Coming up in the next Episode of SALGA TV_ SALGA National Members Assembly 2023.eml,eml,Coming up in the next Episode of SALGA TV: SALGA National Members Assembly 2023,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Coming up in the next episode of SALGA TV_ Disaster Management in municipalities.eml,eml,Coming up in the next episode of SALGA TV: Disaster Management in municipalities,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Exhibition invite for Council of Mayors and Council of Speakers.eml,eml,Exhibition invite for Council of Mayors and Council of Speakers,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\From the Desk of the Chairperson -Westen Cape.eml,eml,From the Desk of the Chairperson -Westen Cape,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\JET Municipal Portfolio and the STS TID Rollover project.eml,eml,JET Municipal Portfolio and the STS TID Rollover project,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Joint Council of Mayors and Council of Speakers Day 1 Newsletter.eml,eml,Joint Council of Mayors and Council of Speakers Day 1 Newsletter,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Joint sitting of SALGA council of mayors & speakers newsletter.eml,eml,Joint sitting of SALGA council of mayors & speakers newsletter,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\July Month Ahead_ What SA President Nelson Mandela asked of local government at the 1996 National Summit for Organised Local Government in Durban.eml,eml,July Month Ahead: What SA President Nelson Mandela asked of local government at the 1996 National Summit for Organised Local Government in Durban,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Local Government Responses to HIV and AIDS.eml,eml,Local Government Responses to HIV and AIDS,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Local Government reflections on 30 years of freedom and democracy.eml,eml,Local Government reflections on 30 years of freedom and democracy,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Mandela Month is about rising to the call of leadership.eml,eml,Mandela Month is about rising to the call of leadership,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\May Month Ahead_ Workers' Day goes beyond a one-time yearly recognition of workers' rights.eml,eml,May Month Ahead: Workers' Day goes beyond a one-time yearly recognition of workers' rights,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Municipal Brief_ Congratulations to Musina for settling Eskom debt.eml,eml,Municipal Brief: Congratulations to Musina for settling Eskom debt,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Municipal Brief_ Makiwane mental ward and wellness centre upgraded.eml,eml,Municipal Brief: Makiwane mental ward and wellness centre upgraded,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Municipal Brief_ Nelson Mandela Bay promotes safe and sustainable transport systems during Transport Month.eml,eml,Municipal Brief: Nelson Mandela Bay promotes safe and sustainable transport systems during Transport Month,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\October - Mobilising People and Communities.eml,eml,October - Mobilising People and Communities,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Preserving South Africa's heritage_ What role does local government play_.eml,eml,Preserving South Africa's heritage: What role does local government play?,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Digital Dash - Oversight and accountability_ Water as a Human Right.eml,eml,SALGA Digital Dash - Oversight and accountability: Water as a Human Right,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Executive Management Team Lekgotla.eml,eml,SALGA Executive Management Team Lekgotla,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA March Month Ahead_ Realising Human Rights through the Provision of Municipal Services.eml,eml,SALGA March Month Ahead: Realising Human Rights through the Provision of Municipal Services,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA President Bheke Stofile's Year End Message.eml,eml,SALGA President Bheke Stofile's Year End Message,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA TV -  SALGA National Members Assembly 2023 Episode.eml,eml,SALGA TV -  SALGA National Members Assembly 2023 Episode,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA TV - a focus on revenue collection in Buffalo City Metro and Emfuleni Local Municipality.eml,eml,SALGA TV - a focus on revenue collection in Buffalo City Metro and Emfuleni Local Municipality,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA TV_ Revenue collection Episode.eml,eml,SALGA TV: Revenue collection Episode,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA briefs Parliament's Portfolio Committee on CoGTA on its 2022_23 Annual Report.eml,eml,SALGA briefs Parliament's Portfolio Committee on CoGTA on its 2022/23 Annual Report,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA joins the Coalitions in South Africa - Emerging Trends and Dynamics Roundtable Discussion.eml,eml,SALGA joins the Coalitions in South Africa - Emerging Trends and Dynamics Roundtable Discussion,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA participation in the IIAS-KSG Mombasa Conference.eml,eml,SALGA participation in the IIAS-KSG Mombasa Conference,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA president Cllr. Bheke Stofile addresses the NCOP.eml,eml,SALGA president Cllr. Bheke Stofile addresses the NCOP,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA secondment to Institute of Local Government & Law in Spain.eml,eml,SALGA secondment to Institute of Local Government & Law in Spain,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\STS TID Rollover Prepaid Meters Reset.eml,eml,STS TID Rollover Prepaid Meters Reset,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Save the date_ SALGA Communicators Forum.eml,eml,Save the date: SALGA Communicators Forum,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\September Month Ahead_ Municipalities preserving cultural heritage.eml,eml,September Month Ahead: Municipalities preserving cultural heritage,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\South Africa’s youngest councillor believes in the power of active participation.eml,eml,South Africa’s youngest councillor believes in the power of active participation,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Thank you for your participation at the 7th SALGA National Communicators' Forum.eml,eml,Thank you for your participation at the 7th SALGA National Communicators' Forum,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The significance of local government to freedom and democracy.eml,eml,The significance of local government to freedom and democracy,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The vital link between cultural heritage and tourism.eml,eml,The vital link between cultural heritage and tourism,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Youth Month_ Young people and civic engagement.eml,eml,Youth Month: Young people and civic engagement,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\eNotice_ SALGA TV - a focus on revenue collection in Buffalo City Metro and Emfuleni Local Municipality.eml,eml,eNotice: SALGA TV - a focus on revenue collection in Buffalo City Metro and Emfuleni Local Municipality,UNRELATED,,0,0,0,0,21.0,0.06233062330623306,0.5351022104307323
102.73,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ APPLICATION OF A NEW MEMBER.eml,eml,Re: APPLICATION OF A NEW MEMBER,UNRELATED,,0,0,0,0,25.0,0.06567164179104477,0.5716540284928838
102.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EMPLOYMENT EQUITY PLAN (2).eml,eml,EMPLOYMENT EQUITY PLAN,UNRELATED,,0,0,0,0,29.0,0.07621951219512195,0.6010160826695947
102.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Payment Notification from MRS SIPHIWE S P SIMELANE_ZHLJD72K.eml,eml,Payment Notification from MRS SIPHIWE S P SIMELANE_ZHLJD72K,UNRELATED,,0,0,0,0,21.0,0.09969788519637462,0.49750170137749933
102.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Uphongolo Implementation Plan.eml,eml,Uphongolo Implementation Plan,UNRELATED,,0,0,0,0,25.0,0.0625,0.5745824633896062
102.7,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\It’s time to ride our Italian stallion, Nomcebo!.eml",eml,"It’s time to ride our Italian stallion, Nomcebo!",UNRELATED,,0,0,0,0,23.0,0.09655172413793103,0.5204561444618611
102.69,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ APPOINTMENT LETTER (4).eml,eml,Re: APPOINTMENT LETTER,UNRELATED,,0,0,0,0,26.0,0.0625,0.5843937696767971
102.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Budget Plan.eml,eml,FW: Budget Plan,UNRELATED,,0,0,0,0,23.0,0.03880597014925373,0.5779540238695815
102.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Follow up on additional sites.eml,eml,Follow up on additional sites,UNRELATED,,0,0,0,0,26.0,0.051515151515151514,0.5950436700289823
102.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ PORTFOLIO CORPORATE SERVICES AGENDA SEPTEMBER 2023.eml,eml,RE: PORTFOLIO CORPORATE SERVICES AGENDA SEPTEMBER 2023,UNRELATED,,0,0,0,0,27.0,0.06382978723404255,0.5927488159604812
