comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
51.24,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Payroll deduction proposal.eml,eml,Payroll deduction proposal,UNRELATED,,0,0,0,0,23.0,0.10236220472440945,
51.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ 2023-2024 SDBIP.eml,eml,FW: 2023-2024 SDBIP,UNRELATED,,0,0,0,0,21.0,0.08229426433915212,
51.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Statement_000001928_2023-06-30 (1).eml,eml,Statement_000001928_2023-06-30,UNRELATED,,0,0,0,0,19.0,0.06230529595015576,
51.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Statement_000001928_2023-06-30.eml,eml,Statement_000001928_2023-06-30,UNRELATED,,0,0,0,0,19.0,0.06230529595015576,
51.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ 90346221.eml,eml,FW: 90346221,UNRELATED,,0,0,0,0,23.0,0.10224438902743142,
51.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 16664916 (L Masondo) (1).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 16664916 (L Masondo),UNRELATED,,0,0,0,0,23.0,0.10215053763440861,
51.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 16664916 (L Masondo).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 16664916 (L Masondo),UNRELATED,,0,0,0,0,23.0,0.10215053763440861,
51.21,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Activate Your Account.eml,eml,Activate Your Account,UNRELATED,,0,0,0,0,20.0,0.07207207207207207,
51.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ AUDIT ACTION PLAN.eml,eml,FW: AUDIT ACTION PLAN,UNRELATED,,0,0,0,0,23.0,0.10196779964221825,
51.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (4).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.08201438848920864,
51.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (7).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.08203677510608204,
51.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\New dates Employee Health and Wellness Champions Training 2023.eml,eml,New dates Employee Health and Wellness Champions Training 2023,UNRELATED,,0,0,0,0,22.0,0.09192200557103064,
51.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ 4th Quarter Cllr Personal Security Template (003) (1).eml,eml,RE: 4th Quarter Cllr Personal Security Template (003),UNRELATED,,0,0,0,0,21.0,0.08187134502923976,
51.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\STAFF MEETING (2).eml,eml,STAFF MEETING,UNRELATED,,0,0,0,0,20.0,0.0718562874251497,
51.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\STAFF MEETING (6).eml,eml,STAFF MEETING,UNRELATED,,0,0,0,0,20.0,0.0718562874251497,
51.18,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Tranche Payment_.eml,eml,Tranche Payment.,UNRELATED,,0,0,0,0,22.0,0.09178743961352658,
51.17,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ 90346221 (2).eml,eml,FW: 90346221,UNRELATED,,0,0,0,0,23.0,0.1016548463356974,
51.17,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MIE PCV Certificate - Provisional _ MIE Reference Number 16717206 (NZ Xaba) (1).eml,eml,MIE PCV Certificate - Provisional : MIE Reference Number 16717206 (NZ Xaba),UNRELATED,,0,0,0,0,22.0,0.09169054441260745,
51.17,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MIE PCV Certificate - Provisional _ MIE Reference Number 16717206 (NZ Xaba).eml,eml,MIE PCV Certificate - Provisional : MIE Reference Number 16717206 (NZ Xaba),UNRELATED,,0,0,0,0,22.0,0.09169054441260745,
51.17,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MIE PCV Certificate - Provisional _ MIE Reference Number 16717582 (BA Masuku).eml,eml,MIE PCV Certificate - Provisional : MIE Reference Number 16717582 (BA Masuku),UNRELATED,,0,0,0,0,22.0,0.09169054441260745,
51.16,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 16764244 (TS Betha) (1).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 16764244 (TS Betha),UNRELATED,,0,0,0,0,23.0,0.10160427807486631,
51.16,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 16764244 (TS Betha).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 16764244 (TS Betha),UNRELATED,,0,0,0,0,23.0,0.10160427807486631,
51.15,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ COMPETENCY ASSESSMENT FOR SENIOR MANAGERS (TECHNICAL & COMMUNITY) (1).eml,eml,RE: COMPETENCY ASSESSMENT FOR SENIOR MANAGERS (TECHNICAL & COMMUNITY),UNRELATED,,0,0,0,0,25.0,0.12147505422993492,
51.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ADP Workforce Now vs. Paylocity vs. Paycor Ratings Compared.eml,eml,ADP Workforce Now vs. Paylocity vs. Paycor Ratings Compared,UNRELATED,,0,0,0,0,20.0,0.07142857142857142,
51.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ SUBMISSION OF QUARTERLY TRAINING REPORT Q1-Q3.eml,eml,RE: SUBMISSION OF QUARTERLY TRAINING REPORT Q1-Q3,UNRELATED,,0,0,0,0,23.0,0.10136452241715399,
51.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ Uphongolo Implementation Plan.eml,eml,RE: Uphongolo Implementation Plan,UNRELATED,,0,0,0,0,21.0,0.08136482939632546,
51.14,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ REQUEST FOR UNIFORM SHEET (1).eml,eml,Re: REQUEST FOR UNIFORM SHEET,UNRELATED,,0,0,0,0,21.0,0.08142493638676845,
51.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Media Monitoring Summary 14 May 2024.eml,eml,SALGA Media Monitoring Summary 14 May 2024,UNRELATED,,0,0,0,0,21.0,0.08130081300813008,
51.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (12).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.08115942028985507,
51.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (17).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.0811965811965812,
51.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (2).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.08115942028985507,
51.12,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (9).eml,eml,RE: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,21.0,0.0811965811965812,
51.11,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\June 2023 GRAP on Inventories_ Asset Management and Disposal Policy and GRAP Asset Accounting.eml,eml,June 2023 GRAP on Inventories: Asset Management and Disposal Policy and GRAP Asset Accounting,UNRELATED,,0,0,0,0,23.0,0.10112359550561797,
51.11,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ FUNERAL COVER BENEFIT FORM.eml,eml,Re: FUNERAL COVER BENEFIT FORM,UNRELATED,,0,0,0,0,21.0,0.08108108108108109,
51.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Compensation Fund Electronic Invoice (1).eml,eml,Compensation Fund Electronic Invoice,UNRELATED,,0,0,0,0,20.0,0.07102272727272728,
51.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Compensation Fund Electronic Invoice (2).eml,eml,Compensation Fund Electronic Invoice,UNRELATED,,0,0,0,0,20.0,0.07102272727272728,
51.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Compensation Fund Electronic Invoice (3).eml,eml,Compensation Fund Electronic Invoice,UNRELATED,,0,0,0,0,20.0,0.07102272727272728,
51.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Compensation Fund Electronic Invoice (4).eml,eml,Compensation Fund Electronic Invoice,UNRELATED,,0,0,0,0,20.0,0.07102272727272728,
51.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Compensation Fund Electronic Invoice.eml,eml,Compensation Fund Electronic Invoice,UNRELATED,,0,0,0,0,20.0,0.07102272727272728,
51.09,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\__ Payment Received __ Tax Invoice INA57295.eml,eml,** Payment Received ** Tax Invoice INA57295,UNRELATED,,0,0,0,0,23.0,0.10091743119266056,
51.08,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Payment Notification from MRS SIPHIWE S SIMELANE -STUDENT NO 126374 (1).eml,eml,FW: Payment Notification from MRS SIPHIWE S SIMELANE -STUDENT NO 126374,UNRELATED,,0,0,0,0,23.0,0.10084033613445378,
51.08,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ MM SIGNED.eml,eml,RE: MM SIGNED,UNRELATED,,0,0,0,0,21.0,0.0807799442896936,
51.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Pongola_ Leave consultation New quotation 2023.eml,eml,FW: Pongola: Leave consultation New quotation 2023,UNRELATED,,0,0,0,0,22.0,0.0906801007556675,
51.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\TALENT MANAGEMENT AND ACQUISITION.eml,eml,TALENT MANAGEMENT AND ACQUISITION,UNRELATED,,0,0,0,0,22.0,0.09065934065934066,
51.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Invoice Document for your Herbalife order.eml,eml,Invoice Document for your Herbalife order,UNRELATED,,0,0,0,0,21.0,0.08045977011494253,
51.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ 90346221.eml,eml,RE: 90346221,UNRELATED,,0,0,0,0,23.0,0.10050251256281408,
51.05,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ BANKING DETIALS FOR FP&M SETA INTERNSHIP (1).eml,eml,RE: BANKING DETIALS FOR FP&M SETA INTERNSHIP,UNRELATED,,0,0,0,0,23.0,0.10050251256281408,
51.04,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA NATION COMMUNICATORS FORUM INVITATION.eml,eml,SALGA NATION COMMUNICATORS FORUM INVITATION,UNRELATED,,0,0,0,0,22.0,0.09043927648578812,
51.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Tranche completed_ (1).eml,eml,Tranche completed.,UNRELATED,,0,0,0,0,22.0,0.09026128266033254,
51.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ZOOM LINK_ MLANDO MSIMANGO v UPHONGOLO LOCAL MUNICIPALITY (1).eml,eml,ZOOM LINK: MLANDO MSIMANGO v UPHONGOLO LOCAL MUNICIPALITY,UNRELATED,,0,0,0,0,22.0,0.09034907597535935,
51.01,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ VACANCY LIST FOR 203 to 2024.eml,eml,FW: VACANCY LIST FOR 203 to 2024,UNRELATED,,0,0,0,0,19.0,0.06006006006006006,
51.0,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ INVOICE 160693 - UPHONGOLO MUNICIPALITY _ MTHETHWA - STATEMENT OF CLAIM (1).eml,eml,FW: INVOICE 160693 - UPHONGOLO MUNICIPALITY / MTHETHWA - STATEMENT OF CLAIM ,UNRELATED,,0,0,0,0,23.0,0.1,
50.98,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Debit Order Actions-Confirmation.eml,eml,Debit Order Actions-Confirmation,UNRELATED,,0,0,0,0,21.0,0.0798004987531172,
50.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SAPA Tax Update_ 24 February 2023 - Book today!.eml,eml,SAPA Tax Update: 24 February 2023 - Book today!,UNRELATED,,0,0,0,0,22.0,0.0896358543417367,
50.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ DA party contributions (1).eml,eml,FW: DA party contributions,UNRELATED,,0,0,0,0,23.0,0.09947643979057591,
50.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ DA party contributions (3).eml,eml,FW: DA party contributions,UNRELATED,,0,0,0,0,23.0,0.09947643979057591,
50.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ DA party contributions.eml,eml,FW: DA party contributions,UNRELATED,,0,0,0,0,23.0,0.09947643979057591,
50.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Hollard policy Migration.eml,eml,Hollard policy Migration,UNRELATED,,0,0,0,0,22.0,0.08947368421052632,
50.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\CIRCULAR 13 OF 2023 MUNICIPAL GOVERNANCE TRAINING PROGRAMME for SPEAKERS and MPAC CHAIRPERSONS.eml,eml,CIRCULAR 13 OF 2023 MUNICIPAL GOVERNANCE TRAINING PROGRAMME for SPEAKERS and MPAC CHAIRPERSONS,UNRELATED,,0,0,0,0,20.0,0.06944444444444445,
50.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\EXCO MEETING AGENDA - 23 FEBRUARY 2023.eml,eml,EXCO MEETING AGENDA - 23 FEBRUARY 2023,UNRELATED,,0,0,0,0,19.0,0.059375,
50.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Loan solutions tailored for you.eml,eml,Loan solutions tailored for you,UNRELATED,,0,0,0,0,22.0,0.08944954128440367,
50.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\HR business process.eml,eml,HR business process,UNRELATED,,0,0,0,0,21.0,0.07923497267759563,
50.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\How is your credit score calculated_.eml,eml,How is your credit score calculated?,UNRELATED,,0,0,0,0,23.0,0.09917355371900827,
50.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Tranche Payment_ (1).eml,eml,Tranche Payment.,UNRELATED,,0,0,0,0,22.0,0.0889423076923077,
50.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ LIST OF EMPLOYEES FOR EXEMPTION CERTIFICATE.eml,eml,RE: LIST OF EMPLOYEES FOR EXEMPTION CERTIFICATE,UNRELATED,,0,0,0,0,20.0,0.06865671641791045,
50.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ FW_ INVITATION TO INTERVIEWS FOR DIRECTOR TECHNICAL SERVICES.eml,eml,Re: FW: INVITATION TO INTERVIEWS FOR DIRECTOR TECHNICAL SERVICES,UNRELATED,,0,0,0,0,22.0,0.08868501529051988,
50.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Request for employee list.eml,eml,Request for employee list,UNRELATED,,0,0,0,0,20.0,0.06868131868131869,
50.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 15482622 (MB Buthelezi).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 15482622 (MB Buthelezi),UNRELATED,,0,0,0,0,24.0,0.10846560846560846,
50.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Payment Notification from MRS SIPHIWE S P SIMELANE_W3KLRTRK.eml,eml,FW: Payment Notification from MRS SIPHIWE S P SIMELANE_W3KLRTRK,UNRELATED,,0,0,0,0,24.0,0.10850439882697947,
50.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ REGISTRY MANAGEMENT COURSE.eml,eml,RE: REGISTRY MANAGEMENT COURSE,UNRELATED,,0,0,0,0,24.0,0.10852713178294573,
50.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Booking Completed – BONGANI WELLINGTON DUBE – Kingsmead Durban.eml,eml,Booking Completed – BONGANI WELLINGTON DUBE – Kingsmead Durban,UNRELATED,,0,0,0,0,21.0,0.0784313725490196,
50.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Recall_ SALGA Municipal Brief_ SALGA and SAEP Engage Langeberg Municipality on New Municipal Generation Regulations Training (1).eml,eml,Recall: SALGA Municipal Brief: SALGA and SAEP Engage Langeberg Municipality on New Municipal Generation Regulations Training,UNRELATED,,0,0,0,0,20.0,0.06842105263157895,
50.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Recall_ SALGA Municipal Brief_ SALGA and SAEP Engage Langeberg Municipality on New Municipal Generation Regulations Training.eml,eml,Recall: SALGA Municipal Brief: SALGA and SAEP Engage Langeberg Municipality on New Municipal Generation Regulations Training,UNRELATED,,0,0,0,0,20.0,0.06842105263157895,
50.83,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NOTIFICATION OF CHANGE OF RISK CARRIER FROM MUTUAL AND FEDERAL RISK FINANCING LIMITED TO BRYTE INSURANCE COMPANY LIMITED, (“BRYTE”).eml",eml,"NOTIFICATION OF CHANGE OF RISK CARRIER FROM MUTUAL AND FEDERAL RISK FINANCING LIMITED TO BRYTE INSURANCE COMPANY LIMITED, (“BRYTE”) ",UNRELATED,,0,0,0,0,22.0,0.08831168831168831,
50.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ COMPETENCY ASSESSMENT FOR SENIOR MANAGERS (TECHNICAL & COMMUNITY) (6).eml,eml,RE: COMPETENCY ASSESSMENT FOR SENIOR MANAGERS (TECHNICAL & COMMUNITY),UNRELATED,,0,0,0,0,25.0,0.11832946635730858,
50.82,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ REMINDER _ CIRCULAR ON PERSONAL SECURITY FOR MUNICIPAL COUNCILLORS AND OFFICIALS.eml,eml,FW: REMINDER : CIRCULAR ON PERSONAL SECURITY FOR MUNICIPAL COUNCILLORS AND OFFICIALS,UNRELATED,,0,0,0,0,21.0,0.07820299500831947,
50.81,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Media Monitoring Summary 20 September 2023.eml,eml,SALGA Media Monitoring Summary 20 September 2023,UNRELATED,,0,0,0,0,20.0,0.06806282722513089,
50.8,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ Payroll report versus TB.eml,eml,Re: Payroll report versus TB,UNRELATED,,0,0,0,0,23.0,0.09796672828096119,
50.78,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Municipal Rapid Response Meeting.eml,eml,FW: Municipal Rapid Response Meeting,UNRELATED,,0,0,0,0,22.0,0.08779443254817987,
50.78,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ [CAUTION_EXTERNAL EMAIL] battery energy system.eml,eml,RE: [CAUTION:EXTERNAL EMAIL] battery energy system,UNRELATED,,0,0,0,0,22.0,0.08776595744680851,
50.78,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Re_ APPOINTMENT LETTER (1).eml,eml,Re: APPOINTMENT LETTER,UNRELATED,,0,0,0,0,21.0,0.07780979827089338,
50.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ Payment Notification from MRS SIPHIWE S P SIMELANE_QBZTP7VK.eml,eml,RE: Payment Notification from MRS SIPHIWE S P SIMELANE_QBZTP7VK,UNRELATED,,0,0,0,0,24.0,0.10761154855643044,
50.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ MIE PCV Certificate - Final _ MIE Reference Number 16763802 (BW Dube).eml,eml,FW: MIE PCV Certificate - Final : MIE Reference Number 16763802 (BW Dube),UNRELATED,,0,0,0,0,24.0,0.10752688172043011,
50.73,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ HR PRACTITIONERS AND COUNCILLOR'S FORUM (1).eml,eml,FW: HR PRACTITIONERS AND COUNCILLOR'S FORUM,UNRELATED,,0,0,0,0,22.0,0.08732394366197183,
50.73,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Ms Ndumiso Goodness Nzimande (ID 941114 0730 086)_Road Accident Fund claim.eml,eml,Ms Ndumiso Goodness Nzimande (ID 941114 0730 086)/Road Accident Fund claim,UNRELATED,,0,0,0,0,22.0,0.08726415094339622,
50.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Natal Joint Municipal Pension Fund (Superannuation) (026397) _ Zenzele Qaphelani Ncube.eml,eml,Natal Joint Municipal Pension Fund (Superannuation) (026397) / Zenzele Qaphelani Ncube,UNRELATED,,0,0,0,0,19.0,0.05722070844686648,
50.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Request for Information.eml,eml,Request for Information,UNRELATED,,0,0,0,0,21.0,0.0771513353115727,
50.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\APPOINTMENT FOR SENIOR MANAGERS.eml,eml,APPOINTMENT FOR SENIOR MANAGERS,UNRELATED,,0,0,0,0,19.0,0.057057057057057055,
50.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ REFERENCE LETTER.eml,eml,RE: REFERENCE LETTER ,UNRELATED,,0,0,0,0,22.0,0.08695652173913043,
50.69,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ Accrediation letter.eml,eml,RE: Accrediation letter ,UNRELATED,,0,0,0,0,21.0,0.07692307692307693,
50.69,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\URGENT REQUEST FOR REFERENCE LETTER.eml,eml,URGENT REQUEST FOR REFERENCE LETTER,UNRELATED,,0,0,0,0,20.0,0.0668693009118541,
50.67,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ CIRCULAR 22 OF 2023 - ENROLMENT OF COUNCILLORS ON LEADERSHIP VILLAGE.eml,eml,RE: CIRCULAR 22 OF 2023 - ENROLMENT OF COUNCILLORS ON LEADERSHIP VILLAGE,UNRELATED,,0,0,0,0,21.0,0.07667731629392971,
50.66,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\It’s time to ride our Italian stallion, Nomcebo!.eml",eml,"It’s time to ride our Italian stallion, Nomcebo!",UNRELATED,,0,0,0,0,23.0,0.09655172413793103,
50.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Savings Account Statement.eml,eml,Savings Account Statement,UNRELATED,,0,0,0,0,23.0,0.09659090909090909,
50.65,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DISCRETIONARY GRANTS POLICY - 07 2022 (LGSETA).eml,eml,DISCRETIONARY GRANTS POLICY - 07 2022 (LGSETA),UNRELATED,,0,0,0,0,23.0,0.09653465346534654,
50.65,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\ESS REPORTING LEVELS (2).eml,eml,ESS REPORTING LEVELS,UNRELATED,,0,0,0,0,25.0,0.11648351648351649,
